molecule,solvent,label
C=O.COCCOCCCOc1ccc(/C=C/c2c(I)c(C)c3n2[B-](F)(F)[N+]2=C(C)C(I)=C(C)C2=C3c2cc(OC)cc(OC)c2)cc1,ClCCl,597
COc1ccc(O)c(-c2nc3ncccc3o2)c1,CO,362
CCN(CC)c1ccc(-c2cc3c(s2)c(C(=O)OC)cc(=O)n3C)cc1,C1CCOC1,436
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,Cc1ccccc1,475.5
Cc1cc2ccsc2c2[nH]c3ccccc3c12,ClCCl,310
N#C/C(=C(/C#N)c1ccc(-c2ccncc2)cc1)c1ccc(-c2ccncc2)cc1,ClCCl,343
CN(C)c1ccc2c(c1)C(=O)NC2=O,CC(C)O,389
CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3cccnc3)nc(-c3cccnc3)c2)cc1,CCOC(C)=O,328
CN(C)c1ccc(-c2cc(-c3ccc4ccccc4c3)nc(-c3ccccc3)n2)cc1,CS(C)=O,382
COc1ccc(N(c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)cc1,COc1ccc(N(c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)cc1,399
CCC1=C(C)C(=O)n2c1cc1c(C)cc(C)n1c2=O,CC#N,409
CCNc1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(/C=C/C3=[N+](C)c4ccc5ccccc5c4C3(C)C)=C1O2,CCO,708
C#CCOc1ccc(/C=C/C2=[N+]3C(=C(c4ccccc4)c4c(C)cc(C)n4[B-]3(F)F)C(C)=C2)cc1,CO,563
N#Cc1ccc(N)cc1,CC#N,272.8545344
Nc1ccc2c(c1)C(=O)N(C13C[C@H]4C[C@@H](C1)C[C@@H](C3)C4)C2=O,C1CCOC1,362
Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,CN(C)C=O,329
c1ccc(-c2cc(-c3ccc(N4c5ccccc5C5(c6ccccc64)c4ccccc4N(c4ccc(-c6cc(-c7ccccc7)nc(-c7ccccc7)n6)cc4)c4ccccc45)cc3)nc(-c3ccccc3)n2)cc1,Cc1ccccc1,382.0334262
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(C=C3c4ccccc4-c4ccccc43)C=CC1=C2C,C1CCCCC1,589
FC(F)(F)C(F)(F)C(F)(F)C1=NC2=C(Br)C=C3c4cc(Br)c5nc(C(F)(F)C(F)(F)C(F)(F)F)nc6c(Br)cc(c4c56)=C4C=C(Br)C(=N1)C2C34,C1CCOC1,475
c1ccc(N2c3ccc4ccccc4c3-c3c4ccccc4nc[n+]3[B-]2(c2ccccc2)c2ccccc2)cc1,C1CCOC1,535
N#C[Se]CCCCCOc1ccc2ccc(=O)oc2c1,CCCCCCC,319
CC(C)(C)c1cccc2c([O-])cccc12,O,333
CCC1=C(C)C2=C(c3c4ccccc4cc4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,527
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,CN(C)C=O,454
CCCCCCCCCCCCN1C(=O)c2cccc3c(N(Cc4ccccn4)Cc4ccccn4)c4ccccc4c(c23)C1=O,Cc1ccccc1,492
O=c1c2ccc(N3CCCCC3)cc2oc2cc(N3CCCCC3)ccc12,CO,382.0377358
C(=C/c1cnc2ccccc2n1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,423
CC(C)(C)c1ccc(-c2nc3c4ccc(-c5c6ccccc6cc6ccccc56)cc4c4cc(-c5c6ccccc6cc6ccccc56)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,CCOC(C)=O,367
Cc1cc(O)c(C(C)C)cc1/N=C/c1ccc(C(F)(F)F)cc1,CCOC(C)=O,347
C(#Cc1ccccc1)C1=Cc2ccc3ccccc3c2NB1c1ccccc1,C1CCCCC1,387
CN(C)c1ccc(C2=Nc3sc4cc(Cl)ccc4[n+]3[B-](F)(F)O2)cc1,CC(C)=O,430
c1ccc(-c2ccc(-c3ccc4c(c3)CCO4)cc2)cc1,C1CCCCC1,289
Nc1ccc(-c2ccc(N)cc2)cc1,CCCCCC,279
COc1cc(-c2cc(-c3ccc(C)cc3)nc3c(C#N)c(N4CCCC4)nc(N)c23)cc(OC)c1OC,c1ccccc1,422
N#C/C(=C\c1ccc(C#N)cc1)c1nc(-c2ccccc2)cs1,CCO,375
CCCCCCCCCCCCN1C(=O)c2c(c3ccc4cc(-c5ccc(OC)cc5)c(OC)cc4c3c3c2ccc2cc(-c4ccc(OC)cc4)c(OC)cc23)C1=O,ClCCl,443
N#Cc1ccc(C#Cc2ccccc2C#N)cc1,ClC(Cl)Cl,297
O=C1c2cc(-n3c4ccccc4c4ccccc43)ccc2S(=O)(=O)c2ccc(-n3c4ccccc4c4ccccc43)cc21,ClCCl,406
CCCCCCCCN1c2ccccc2Sc2cc(/C=C/c3ccc(N(c4ccc(/C=C/c5ccc6c(c5)Sc5ccccc5N6CCCCCCCC)cc4)c4ccc(/C=C/c5ccc(/C=C/c6ccc(N(c7ccc(/C=C/c8ccc9c(c8)Sc8ccccc8N9CCCCCCCC)cc7)c7ccc(/C=C/c8ccc9c(c8)Sc8ccccc8N9CCCCCCCC)cc7)cc6)c6nsnc56)cc4)cc3)ccc21,CCOC(C)=O,519
COc1cc(N(c2ccc(C=C(C#N)C#N)c(OC)c2)c2ccc(C=C(C#N)C#N)c(OC)c2)ccc1C=C(C#N)C#N,CO,454
CC1=[N+]2C(=C(c3ccc(N4CCCCC4)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,CO,505
COC(=O)c1nc(-c2cccc3ccccc23)oc1C,CCO,309
COc1ccc(C2=C3C(C)=CC(C=Cc4ccc(C(=O)OC5C[C@H]6CCC5(C)C6(C)C)cc4)=[N+]3[B-](F)(F)n3c(/C=C/c4ccc(C(=O)OC5CC6CCC5(C)C6(C)C)cc4)cc(C)c32)cc1,Cc1ccccc1,640
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,C1CCOC1,357
c1ccc2c(-n3c(-c4ccc(-c5ccc(-c6nc7c8ccccc8c8ccccc8c7n6-c6cccc7ccccc67)c6ccccc56)c5ccccc45)nc4c5ccccc5c5ccccc5c43)cccc2c1,ClCCl,334
CN(C)c1ccc(/C=C/c2cc[n+](CCCCCCCCCCCC[n+]3ccc(/C=C/c4ccc(N(C)C)cc4)cc3)cc2)cc1,CC(C)O,488.0000781
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(-c3nnc(-c4ccc(-n5c6ccc(C(C)(C)C)cc6c6cc(C(C)(C)C)ccc65)cc4)o3)cc21,Cc1ccccc1,352
N#Cc1cc(N2c3ccccc3Sc3ccccc32)cc(N2c3ccccc3Sc3ccccc32)c1,Cc1ccccc1,343
COCCOc1cc(C=O)c(OCCOC)cc1C=O,CCCCO,363
COC(=O)C(Cc1ccc2oc(-c3ccc(Nc4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,CCCCCCO,359.1954023
CCc1c(C)[nH]c(C2=[N+]3C(=Cc4c(C)c(CC)c(C)n4[B-]3(F)F)c3ccccc32)c1C,CO,623
O=C1C=C(C2=CC=CC=C2)C3=CC=C(N(CC)CC)C=C3C1(F)F,O,480
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(C)C)cc21,CS(C)=O,488
CC(C)n1c2cc(O)c(F)cc2c(=O)c2cc(F)c(O)cc21,CCO,379
CC1=CC=C(C(C2=C(C)C=C(/C=C/C3=C(C=CC=C4)C4=C(C)C5=C3C=CC=C5)N2[B-]6(F)F)=C7[N+]6=C(/C=C/C8=C(C=CC=C9)C9=C(C)C%10=C8C=CC=C%10)C=C7C)C=C1,CC1CCCO1,632
O=c1c2ccccc2sc2ccccc12,CC(C)O,377
c1ccc2c(-n3c(-c4ccc(-c5ccc(-c6nc7c8ccccc8c8ccccc8c7n6-c6cccc7ccccc67)c6ccccc56)c5ccccc45)nc4c5ccccc5c5ccccc5c43)cccc2c1,c1ccc2c(-n3c(-c4ccc(-c5ccc(-c6nc7c8ccccc8c8ccccc8c7n6-c6cccc7ccccc67)c6ccccc56)c5ccccc45)nc4c5ccccc5c5ccccc5c43)cccc2c1,335
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2cccc(C#Cc3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)c2)cc1,CC#N,340
C/C(=C\c1ccc(Cl)cc1)c1nc2ccccc2o1,CO,320
c1ccc2cc(-n3c4ccccc4c4ccccc43)ccc2c1,ClC(Cl)Cl,321
N#CC1=c2c3cccc4cccc(c43)n2[B-](F)(F)[n+]2ccccc21,Cc1ccccc1,517
O=C1C=C(Nc2ccccc2)CCC1,CC(C)O,307
CCC1=C(C)C2=C(C)c3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CCO,505.5
Cc1ccc(-c2oc3cccc4c5c(-c6ccc(C)cc6)c(=N)oc6cccc(c2c34)c65)cc1,ClC(Cl)Cl,400
CC1=C2C=CC(c3ccccc3)=[N+]2[B-](F)(F)n2c1ccc2-c1ccccc1,ClCCl,544
COc1cc(-c2nnc(-c3ccc4ccc5cccc6ccc3c4c56)o2)cc(OC)c1OC,CC#N,391
Nc1ccc2c(-c3ccccc3C(=O)[O-])c3ccc(=[NH2+])cc-3oc2c1,CC#N,500
Fc1ccc2c(c1)sc1nc(-c3ccccc3)sc12,CS(C)=O,330
CCN(CC)c1ccc(-c2cc3c(s2)c(C(=O)OC)cc(=O)n3C)cc1,CCO,444
CCOC(=O)c1cc(C(=O)OCC)c2cc(O)ccc2n1,CCO,364
COc1ccc2cc(-c3ccc([N+](=O)[O-])cc3)ccc2c1,ClC(Cl)Cl,346
CCC12C(=C3C(=C4c5ccc(-c6ccc(C)s6)cc5S(=O)(=O)C41CC)C(F)(F)C(F)(F)C3(F)F)c1ccc(-c3ccc(C)s3)cc1S2(=O)=O,ClC(Cl)(Cl)Cl,497.3451327
CN(C)c1ccc2nc(-c3ccc(C(=O)O)cc3)sc2c1,c1ccccc1,394
c1ccc2c(c1)Oc1ccccc1N2c1ccc2c(c1)c1ccccc1n1c3ccccc3nc21,Cc1ccccc1,376
Cc1ccc(C)c2nc3c(=O)[nH]c(=O)[nH]c3nc12,CC#N,388
O=c1c2ccccc2n2c3ccccc3c(=O)c3cc(-c4ccccc4)cc1c32,CC#N,447
C12=C(C3=CC=CC=C3)C=C(C(C=CC=C4)=C4O5)N1[B-]5(OC6=C7C=CC=C6)[N+]8=C7C=C(C9=CC=CC=C9)C8=N2,CC1=CC=CC=C1,728
CCN(CC)c1ccc(/C=N/Nc2ccc(C#N)cc2)c(O)c1,ClC(Cl)Cl,373
CC[n+]1ccc(/C=C/c2cc3cccc4ccc5cccc2c5c43)cc1,CS(C)=O,420
CN(C)c1ccc(C2=Nc3sc4cc(C(F)(F)F)ccc4[n+]3[B-](F)(F)O2)cc1,CC#N,427
CN(C)c1ccc(C(=O)Nc2cccc(Cl)c2)cc1,C1CCOC1,314
CN(C)c1ccc(-c2nc3cnccc3[nH]2)cc1,C1CCOC1,332
c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)s3)[nH]c2-c2ccccc2)cc1,CC#N,385
F[B-]1(F)OC(c2ccc(C(F)(F)F)cc2)=Cc2cc(Cl)nc[n+]21,CCCCCC,370
O=C1Cc2cc3c(cc2CCCc2ccc(cc2)CCC3)CC(=O)Cc2ccc(c3nsnc23)C1,C1CCCCC1,401
CP1(C2=CC(N(CC)CC)=CC=C2C(C3=C(C)C=C(C)C=C3C)=C4C1=C/C(C=C4)=[N+](CC)/CC)=O,[H]C([H])(Cl)Cl,687
COC(=O)C(Cc1ccc2oc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc2c1)NC(=O)OC(C)(C)C,CC(C)CO,335.7958361
CCCCCCCc1ccc(C2=[N+]3C(=C4c5cc(OCC(CC)CC)c(-c6ccc(CCCCCCC)o6)n5[B-](F)(F)[n+]5nnn(c54)[B-]3(F)F)C=C2OCC(CC)CC)o1,C1CCOC1,811
CC[N+]1(CC)CN2C(=N1)C(C(=O)O)=Cc1ccccc12,CN(C)C=O,361
CCCCCCCCC1(CCCCCCCC)c2cc(C=O)ccc2-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,Cc1ccccc1,411
O=[N+]([O-])c1ccc(F)cc1C1CC(c2cccc3ccccc23)=NN1c1ccccc1,ClC(Cl)Cl,363
COc1ccc(-c2cc(-c3ccc(C)cc3)nc3c(C#N)c(N4CCCC4)nc(N)c23)cc1,c1ccccc1,424
CN(C)c1ncc2nc(C#N)n(Cc3ccccc3)c2n1,C1COCCO1,355
CC(=O)c1ccc(-c2cnc3nn4ccccc4c3c2)cc1,C1CCOC1,386
Cc1nc2c(ccc3ccc(O)cc32)oc1=O,c1ccccc1,370
F[B-]1(F)N2C(C(C3=CC=C(C(OC)=O)C=C3)=C4[N+]1=C(C=C(C5=CC=CS5)S6)C6=C4)=CC7=C2C=C(C8=CC=CS8)S7,CC#N,673
CC1=CC(C)=[N+]2C1=C(c1ccc3cccnc3n1)c1c(C)cc(C)n1[B-]2(F)F,CCCCCC,506
COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)NC(=O)OC(C)(C)C,CC1COC(=O)O1,345.1012872
C(=C/c1cccc2ccccc12)\c1ccc(Oc2ccc3ccccc3c2-c2c(Oc3ccc(/C=C/c4cccc5ccccc45)cc3)ccc3ccccc23)cc1,ClCCl,334
O=C1OC2=CC=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3,CC1=CC=CC=C1,366
C[Si]1(C)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C=Cc2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,ClCCl,390
C/[N+](C)=C1C(F)=CC2=C(C3=CC(C(O)=O)=CC=C3C([O-])=O)C4=CC(F)=C(N(C)C)C=C4[Si](C)(C)C2=C\1,O,670
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,C1CCOC1,345
CN(C)[c+]1scc(-c2cc(I)cc(I)c2[O-])s1,ClCCl,430
CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,CCCCCC,425
Cc1ccc(/C=C(\c2ccccc2)c2nc3ccccc3o2)cc1,CO,330
CCN(CC)C1=CC=C2C([O+]=C(/C(CCC3)=C/C4=CC=CC=C4O)C3=C2C5=C(C(O)=O)C=CC=C5)=C1,CS(C)=O,570
C(#Cc1nc(C#Cc2ccccc2)c(C#Cc2ccccc2)c(C#Cc2ccccc2)c1C#Cc1ccccc1)c1ccccc1,ClCCl,421
C#CCNC1=C2C=C(c3cc4n(c3)[B-](F)(F)[N+]3=CC=CC3=C4c3c(C)cc(C)cc3C)C(C)=[N+]2[B-](F)(F)n2c(C)ccc21,CCOC(C)=O,568
CCC1(CC)c2cc(C#Cc3cc(C#Cc4ccc5c(c4)C(CC)(CC)c4cc(N(c6ccccc6)c6ccccc6)ccc4-5)c4ccc5c(C#Cc6ccc7c(c6)C(CC)(CC)c6cc(N(c8ccccc8)c8ccccc8)ccc6-7)cc(C#Cc6ccc7c(c6)C(CC)(CC)c6cc(N(c8ccccc8)c8ccccc8)ccc6-7)c6ccc3c4c65)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,Cc1ccccc1,503
O=C1OC(=O)c2ccc(N(c3ccccc3)c3ccc4ccc5cccc6ccc3c4c56)c3cccc1c23,c1ccccc1,457
CCc1c(C)[nH]c(C2=[N+]3C(=C(C)c4c(C)c(CC)c(C)n4[B-]3(F)F)c3ccccc32)c1C,ClCCl,619
CCOC(=O)c1ccccc1-c1c2ccc(=[N+](CC)CC)cc-2oc2cc(N(CC)CC)ccc12,O,552
CN(C)c1cc(C#N)c(N(C)C)c(C#N)c1,O,386.8471954
CC1=C(c2cccs2)C(C)=[N+]2C1=C(c1ccc(OS(=O)(=O)c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc1)c1c(C)c(-c3cccs3)c(C)n1[B-]2(F)F,Cc1ccccc1,535
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,Brc1ccccc1,781.1748634
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4ccc(N(c5ccc(OCCCCCC)cc5)c5ccc(OCCCCCC)cc5)cc4)c4nc(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)nc34)cc2)cc1,ClCCl,590
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(nc12)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c(nc12)C1c2ccccc2C3c2ccccc21)(C(C)C)C(C)C,548
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,C1CCOC1,346
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc([N+](=O)[O-])cc2)cc1,C1COCCO1,353
C[n+]1ccc(-c2ccc([O-])cc2)cc1,O,394
C[N+]1=C(/C=C/C=C2/N(CCC[N+](C)(C)C)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2ccccc21,CS(C)=O,556
F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15,CCCCCC,532
Nc1ccc(-c2ccc(N)cc2)cc1,ClC(Cl)Cl,305
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,C1CCCCC1,355
CCN(CC)C1=CC=C(C(C2=CC=CC=C2C(O)=O)=C3C(O4)=C(/C=C/C5=[N+](C)C(C=CC=C6)=C6C5(C)C)CCC3)C4=C1,CCO,700
CC/[N+](CC)=C1C=CC2=C(C3=C(C(O)=O)C=CC=C3)C4=C(C(C=CC(N)=C5)=C5O4)OC2=C\1,ClCCl,581
c1ccc(-c2c3c(nc4ccccc24)-c2cc4c(cc2CC3)-c2nc3ccccc3c(-c3ccccc3)c2CC4)cc1,ClC(Cl)Cl,376
CCC(C)(C)c1ccc(-c2ccc(-c3ccc(C(C)(C)CC)cc3)cc2)cc1,C1COCCO1,289
C(S/C=C/c1ccc(/C=C/SC=C(c2ccccc2)c2ccccc2)cc1)=C(c1ccccc1)c1ccccc1,ClCCl,366
COc1c2ccccc2c(OC)c2c1c1cc(F)ccc1n2C,CO,416
COc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)c(OC)c1,O,330
C[Si]1(C)O[Si](C)(C)c2cc3nc4ccccc4c(-c4ccc(F)cc4)c3cc2[Si](C)(C)O1,ClCCl,368
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,OCCCc1ccccc1,589.5051546
CC(C)(C)c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,C1CCOC1,314
C=Cc1cccc(OC)c1,C1CCCCC1,295
COc1cc(OC)c2c(c1)C(=O)c1ccccc1-2,CCO,455
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,CCO,549
Nc1ccc2c(c1)Cc1ccccc1-2,CC(C)O,317
C[N+]1=C(/C=C/C2=C3Oc4c(cc5c6c4CCCN6CCC5)C(c4ccccc4C(=O)O)=C3CCC2)C(C)(C)c2ccccc21,CC#N,724
CC1=CC(C)=[N+]2C1=Cc1c3ccccc3c(C#Cc3ccccc3)n1[B-]2(F)F,CN(C)C=O,612
CN(C)c1ccc(/C=C/c2cc[n+](C)cc2)cc1,CCOC(C)=O,464.0005197
CN(C)c1ccc2c3c(ccc2c1)C(=O)CCC3,CC(C)O,368
Nc1ccc2c(c1)Cc1ccccc1-2,CCCCCCC,317
Cc1ccc(OCc2cc(=O)oc3c2ccc2ccccc23)cc1,CCCCO,354
Cc1cc(C)c(B(c2cc3ccc4cccc5ccc(c2)c3c45)c2c(C)cc(C)cc2C)c(C)c1,Cc1ccccc1,413
Cc1nc(-c2cc(N)ccc2O)n2c1CCCC2,ClCCl,344
CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,C1CCOC1,462
O=C1OC2=CC(N(CC)CC)=CC=C2C=C1C3=NN(C=O)C(C4=CC=CC=C4)C3,CC(C)=O,434
CC(=O)N(Cc1ccccn1)c1c2ccccc2c2c3c(cccc13)C(=O)N(Cc1ccccn1)C2=O,CCCCCC,432
F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15,ClCCl,532
Cc1ccc(-c2nnc(-c3ccc4ccc5cccc6ccc3c4c56)o2)cc1,Cc1ccc(-c2nnc(-c3ccc4ccc5cccc6ccc3c4c56)o2)cc1,403
C(#Cc1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccccc1,ClC(Cl)Cl,326
CC(C)[Si]1(C(C)C)c2ccccc2-c2ccc(N(C)C)cc21,CC#N,321
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,C=CC#N,612.2269807
COC(=O)c1cc(=O)n(C)c2cc(-c3ccc(N4CCN(C)CC4)cc3)sc12,CC#N,418
O=C(O)c1cc2c(cc3ccc4cccc5ccc2c3c45)[nH]1,O=C(O)c1cc2c(cc3ccc4cccc5ccc2c3c45)[nH]1,493
COc1ccc(-c2cc3c(s2)c(C(=O)c2ccccc2)cc(=O)n3Cc2ccccc2)cc1,ClCCl,416
O=[N+]([O-])c1ccccc1O,O,411
CCNc1cc2oc3c/c(=[NH+]\CC)c(C)cc-3c(-c3ccccc3C(=O)OCC)c2cc1C,O,525
CC1=CC(C)=[N+]2C1=Cc1c(C)cc(C)n1[B-]2(F)F,CO,503
COC(=O)c1cc(=O)n(C)c2cc(-c3cc4c5c(c3)CCCN5CCC4)sc12,ClCCl,454
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3ccccc3-4)cc21,CC#N,345
COc1ccc(-c2csc(/C(C#N)=C/c3ccc(Cl)cc3Cl)n2)cc1,CC#N,377
C1=Cc2nc1c(-c1cncs1)c1ccc([nH]1)c(-c1cncs1)c1nc(c(-c3cncs3)c3ccc([nH]3)c2-c2cncs2)C=C1,CN(C)C=O,662
F[B-]([N+]1=C(C2=CC=C(OC)C=C2)C=C(C3=CC=CC=C3)C1=N4)(F)N5C4=C(C6=CC=CC=C6)C7=C5C8=C(C=C(OC)C=C8)CC7,ClC(Cl)Cl,708
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,N#CN1CCCCC1,679.1211401
COc1cccc(C2=CC3=C(c4c(C)cc(C)cc4C)c4cc(-c5cccc(OC)c5)c(-c5cccc(OC)c5)n4[B-](F)(F)[N+]3=C2c2cccc(OC)c2)c1,C1CCOC1,592
c1ccc(-c2c3ccccc3cc3ccccc23)cc1,C1CCOC1,386
N#Cc1cc(N2c3ccccc3Oc3ccccc32)c(N2c3ccccc3Oc3ccccc32)cc1C#N,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,540
Cc1cc(C)cc(NC(=O)c2sc(Br)nc2C)c1,CCCCCC,280.5
c1ccc(-c2nc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cn3)oc2-c2ccccc2)cc1,Cc1ccccc1,358
CC(N)=O,O,220
COc1ccc2c3c(c4ccc(OC)cc4c2c1)=[N+]1C(=C(c2c(C)cc(C)cc2C)c2cc4c5ccc(OC)cc5c5cc(OC)ccc5c4n2[B-]1(F)F)C=3,C1CCOC1,670
F[B-]1(F)[N+]2=C(C3=C(C)C=C(C)C=C3C)C=CC2=C(C4=CC=C(C(F)(F)F)C=C4)C5=C(C6=CC=C(CCCCCC)C=C6)C7=C(C=CC=C7)N15,C1CCCO1,539
N#CC(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccccc1,ClCCl,357
COc1ccc2c(=O)c3c([nH]c2c1)-c1cc(Cl)ccc1NC3(C)C,c1ccccc1,420
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,Cc1ccc(C)cc1,863.776435
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,CCO,460
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,C1COCCO1,360
CCC1=C(C)C2=C(c3cc(C(=O)Cl)cc(C4=C5C(C)=C(CC)C(C)=[N+]5[B-](F)(F)n5c(C)c(CC)c(C)c54)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CN(C)C=O,535
COC(=O)C(Cc1ccc2oc(-c3ccc(Nc4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,CC(C)OC(C)C,350.0052501
COc1ccc(-c2nc(N)nc(C#N)c2C#N)cc1OC,CCOC(C)=O,356
Oc1cccc(/N=C/c2ccccc2Oc2ccccc2)c1,CCOCC,327
COCCOc1cc(C=O)c(OCCOC)cc1C=O,O,391
N#Cc1cc2nc3c(nc2cc1C#N)C1c2ccc(N(c4ccccc4)c4ccccc4)cc2C3c2ccc(N(c3ccccc3)c3ccccc3)cc21,N#Cc1cc2nc3c(nc2cc1C#N)C1c2ccc(N(c4ccccc4)c4ccccc4)cc2C3c2ccc(N(c3ccccc3)c3ccccc3)cc21,437
O=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)s1,O,343
CCC1=C(C)C2=C(C)c3c(I)c(I)cn3[B-](F)(F)[N+]2=C1C,CC(C)=O,502.5
O=C1C(C(F)(F)F)=CC2=CC=C(N(CC)CC)C=C2C1(F)F,O,500
FC(C(C1=CC=C(N2CCC2)C=C1O/3)=CC3=C(C4=CC=[N+](CC(F)(F)F)C=C4)/C#N)(F)F,CC#N,602
Cc1ccc(C2=C3C=CC4=[N+]3[B-](F)(F)n3c2ccc3-c2ccc([nH]2)/C(c2ccc(C)cc2)=c2/cc/c(o2)=C(\c2ccc(C)cc2)c2ccc4[nH]2)cc1,ClC(Cl)Cl,703
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CCOC(=O)OCC,779.0463215
CC(=O)c1c(N[C@@H](CC(C)C)C(=O)O)c2ccc(N(C)C)cc2oc1=O,ClCCl,372
Cc1cc(O)c(-c2[nH]c(=O)n3c2-c2ccccc2C3=O)cc1Cl,ClCCl,399
Cc1ccc2c(CC(=O)NN)coc2c1,CCO,288
Clc1ccc2c(c1)Nc1ccccc1S2,CC#N,323
